20120403;183.0000000
20120404;183.2700000
20120405;181.7500000
20120406;182.5400000
20120409;178.0500000
20120410;179.7200000
20120411;175.5000000
20120412;176.6700000
20120413;176.6000000
20120416;177.0000000
20120417;174.7100000
20120418;172.2500000
20120419;169.5700000
20120420;170.8800000
20120423;171.3000000
20120424;167.2300000
20120425;164.9400000
20120426;165.5000000
20120427;164.0900000
20120428;168.5900000
20120502;170.4800000
20120503;167.6000000
20120504;168.4500000
20120505;162.3000000
20120507;161.4900000
20120508;165.9900000
20120510;165.0000000
20120511;159.3200000
20120512;157.7700000
20120514;157.9200000
20120515;149.9000000
20120516;146.0700000
20120517;146.7900000
20120518;140.0000000
20120521;139.0000000
20120522;143.2200000
20120523;141.4000000
20120524;140.1200000
20120525;141.5000000
20120528;144.4400000
20120529;145.0100000
20120530;147.7000000
20120531;148.3100000
20120601;147.0100000
20120604;146.7500000
20120605;152.5900000
20120606;151.3900000
20120607;151.3300000
20120608;150.1700000
20120609;152.2200000
20120613;152.0300000
20120614;151.9100000
20120615;152.5800000
20120618;158.0300000
20120619;157.3100000
20120620;158.8000000
20120621;156.9100000
20120622;154.4700000
20120625;154.7800000
20120626;151.5500000
20120627;151.8900000
20120628;154.0800000
20120629;153.0000000
20120702;153.8200000
20120703;155.8500000
20120704;158.9000000
20120705;158.8000000
20120706;156.9800000
20120709;155.4100000
20120710;154.0100000
20120711;154.7700000
20120712;153.4200000
20120713;153.1500000
20120716;153.2000000
20120717;154.3000000
20120718;155.8600000
20120719;155.6800000
20120720;156.2900000
20120723;151.9900000
20120724;149.3500000
20120725;144.9400000
20120726;146.5000000
20120727;149.2600000
20120730;153.4000000
20120731;154.8500000
20120801;150.1200000
20120802;149.5800000
20120803;148.0000000
20120806;151.5000000
20120807;154.7200000
20120808;155.7600000
20120809;155.8200000
20120810;154.4200000
20120813;154.0400000
20120814;155.5000000
20120815;156.3100000
20120816;155.4000000
20120817;157.5600000
20120820;157.0100000
20120821;154.6400000
20120822;155.5700000
20120823;157.6000000
20120824;156.2600000
20120827;157.3900000
20120828;156.0000000
20120829;156.6600000
20120830;155.6000000
20120831;155.0300000
20120903;157.2000000
20120904;158.4300000
20120905;157.1700000
20120906;155.0600000
20120907;159.2000000
20120910;162.9000000
20120911;162.9000000
20120912;164.1000000
20120913;163.2000000
20120914;166.9200000
20120917;169.4000000
20120918;168.5000000
20120919;168.2800000
20120920;163.5000000
20120921;165.5400000
20120924;163.2200000
20120925;162.8900000
20120926;160.0000000
20120927;158.1800000
20120928;158.9600000
20121001;157.1700000
20121002;160.4000000
20121003;158.5500000
20121004;158.8800000
20121005;157.5000000
20121008;158.1000000
20121009;159.5000000
20121010;156.7000000
20121011;154.8000000
20121012;154.4700000
20121015;152.0000000
20121016;153.5000000
20121017;154.1500000
20121018;156.3000000
20121019;154.8500000
20121022;153.8700000
20121023;156.3000000
20121024;153.7500000
20121025;152.7800000
20121026;151.6000000
20121029;151.0900000
20121030;150.3300000
20121031;147.0700000
20121101;144.8700000
20121102;144.6000000
20121106;146.0100000
20121107;146.5400000
20121108;142.2000000
20121109;142.7100000
20121112;146.0200000
20121113;144.0000000
20121114;140.0100000
20121115;138.3500000
20121116;141.2100000
20121119;140.6500000
20121120;142.5000000
20121121;140.7600000
20121122;143.0200000
20121123;142.1100000
20121126;141.9000000
20121127;140.8000000
20121128;137.8700000
20121129;138.4900000
20121130;137.5000000
20121203;139.4000000
20121204;139.8000000
20121205;140.1900000
20121206;140.4500000
20121207;139.8900000
20121210;139.9800000
20121211;140.3300000
20121212;140.2000000
20121213;140.9100000
20121214;139.3500000
20121217;139.6500000
20121218;140.4700000
20121219;141.0000000
20121220;139.4700000
20121221;141.5000000
20121224;144.4100000
20121225;145.0000000
20121226;145.0000000
20121227;144.8000000
20121228;144.8000000
20130108;146.2000000
20130109;147.2700000
20130110;149.0000000
20130111;147.7000000
20130114;148.5500000
20130115;149.3200000
20130116;147.6700000
20130117;146.5000000
20130118;148.4000000
20130121;148.4100000
20130122;147.9000000
20130123;146.2500000
20130124;146.4000000
20130125;146.1400000
20130128;146.8700000
20130129;147.2000000
20130130;146.5500000
20130131;143.6400000
20130201;142.4400000
20130204;142.8000000
20130205;141.1000000
20130206;142.0000000
20130207;140.2300000
20130208;139.3000000
20130211;137.8000000
20130212;135.0200000
20130213;133.9500000
20130214;137.2000000
20130215;134.2000000
20130218;134.0000000
20130219;136.0000000
20130220;137.9800000
20130221;135.7600000
20130222;136.3200000
20130225;137.0500000
20130226;136.5000000
20130227;136.9000000
20130228;138.3600000
20130301;136.7400000
20130304;134.2200000
20130305;133.5300000
20130306;136.5000000
20130307;134.9700000
20130311;135.0200000
20130312;136.8000000
20130313;136.9000000
20130314;140.5000000
20130315;142.8100000
20130318;142.9700000
20130319;144.4000000
20130320;141.8700000
20130321;142.6200000
20130322;142.0500000
20130325;140.9100000
20130326;138.9600000
20130327;137.4100000
20130328;135.4200000
20130329;133.8300000
20130401;133.8800000
20130402;133.0100000
20130403;130.9500000
20130404;129.2900000
20130405;131.0100000
20130408;131.0700000
20130409;129.9900000
20130410;131.1300000
20130411;130.0000000
20130412;125.9900000
20130415;125.9800000
20130416;124.8900000
20130417;124.7000000
20130418;121.6000000
20130419;121.0700000
20130422;120.4900000
20130423;119.5000000
20130424;120.6000000
20130425;125.0000000
20130426;122.8000000
20130429;123.1200000
20130430;122.9000000
20130502;122.9600000
20130503;123.6900000
20130506;128.8800000
20130507;129.4800000
20130508;130.5500000
20130510;132.2900000
20130513;132.4900000
20130514;126.0000000
20130515;125.7000000
20130516;123.2400000
20130517;123.2000000
20130520;125.8200000
20130521;126.1000000
20130522;127.0300000
20130523;125.7800000
20130524;122.2400000
20130527;120.8000000
20130528;120.3900000
20130529;120.4100000
20130530;118.6300000
20130531;120.4800000
20130603;122.6100000
20130604;121.1500000
20130605;119.1200000
20130606;117.9500000
20130607;117.9500000
20130610;117.8400000
20130611;116.2000000
20130613;110.0400000
20130614;111.2500000
20130617;110.0000000
20130618;110.9000000
20130619;113.1300000
20130620;109.0600000
20130621;108.0000000
20130624;108.3000000
20130625;107.2500000
20130626;108.7500000
20130627;110.7200000
20130628;107.8400000
20130701;109.1200000
20130702;109.3000000
20130703;108.8200000
20130704;109.5700000
20130705;113.4900000
20130708;114.4000000
20130709;114.3300000
20130710;114.2900000
20130711;114.6700000
20130712;117.5900000
20130715;122.0500000
20130716;122.8000000
20130717;124.5900000
20130718;131.3700000
20130719;130.0000000
20130722;130.0500000
20130723;129.8100000
20130724;128.5100000
20130725;126.7200000
20130726;128.7100000
20130729;128.7000000
20130730;129.9300000
20130731;129.7600000
20130801;129.5000000
20130802;131.0200000
20130805;128.3700000
20130806;128.1500000
20130807;125.5000000
20130808;125.4000000
20130809;125.5600000
20130812;128.6400000
20130813;129.5700000
20130814;132.6200000
20130815;134.3300000
20130816;131.3800000
20130819;130.8000000
20130820;131.7300000
20130821;132.4900000
20130822;131.5500000
20130823;134.4000000
20130826;133.7700000
20130827;131.9100000
20130828;131.2500000
20130829;132.4000000
20130830;131.8000000
20130902;132.2000000
20130903;131.9700000
20130904;131.1200000
20130905;132.4000000
20130906;140.0100000
20130909;142.5200000
20130910;148.4000000
20130911;146.4600000
20130912;147.0200000
20130913;144.6000000
20130916;143.0500000
20130917;144.8800000
20130918;146.0100000
20130919;148.0300000
20130920;147.5300000
20130923;147.6000000
20130924;145.3000000
20130925;144.4600000
20130926;145.3600000
20130927;146.1000000
20130930;144.0000000
20131001;144.0900000
20131002;145.8400000
20131003;143.6000000
20131004;142.2400000
20131007;143.9900000
20131008;147.4000000
20131009;151.0100000
20131010;151.7200000
20131011;153.9000000
20131014;152.8400000
20131015;153.5300000
20131016;155.9000000
20131017;158.4600000
20131018;156.2400000
20131021;157.5600000
20131022;155.9000000
20131023;153.4800000
20131024;150.7300000
20131025;150.4000000
20131028;151.1100000
20131029;150.2900000
20131030;151.6800000
20131031;149.5300000
20131101;150.4000000
20131105;150.8400000
20131106;149.6000000
20131107;146.9600000
20131108;149.4300000
20131111;148.3600000
20131112;144.9900000
20131113;145.6100000
20131114;143.9300000
20131115;147.0000000
20131118;147.6100000
20131119;149.7300000
20131120;148.3600000
20131121;149.0000000
20131122;149.3000000
20131125;149.8300000
20131126;148.2000000
20131127;143.3000000
20131128;142.9700000
20131129;142.3000000
20131202;142.9700000
20131203;141.0100000
20131204;139.0600000
20131205;137.0200000
20131206;135.7100000
20131209;137.7500000
20131210;138.6000000
20131211;137.1000000
20131212;135.7500000
20131213;134.1800000
20131216;132.7000000
20131217;136.5000000
20131218;139.0000000
20131219;141.0100000
20131220;140.4500000
20131223;142.2200000
20131224;141.6000000
20131225;141.7500000
20131226;141.0000000
20131227;140.6000000
20131230;138.8000000
20140106;137.5800000
20140108;136.6200000
20140109;137.3300000
20140110;138.4800000
20140113;139.7000000
20140114;138.1600000
20140115;138.1300000
20140116;137.9000000
20140117;137.3000000
20140120;137.3500000
20140121;140.0600000
20140122;145.7200000
20140123;145.2000000
20140124;144.3200000
20140127;146.0000000
20140128;147.6700000
20140129;147.9300000
20140130;147.8000000
20140131;147.3200000
20140203;145.4000000
20140204;140.3600000
20140205;141.2900000
20140206;142.3000000
20140207;144.2600000
20140210;146.8700000
20140211;147.0300000
20140212;148.2000000
20140213;147.8100000
20140214;146.6600000
20140217;149.8500000
20140218;151.5100000
20140219;152.6500000
20140220;146.7000000
20140221;148.9600000
20140224;149.2000000
20140225;149.6000000
20140226;146.5100000
20140227;143.7500000
20140228;140.9700000
20140303;134.8800000
20140304;121.0100000
20140305;130.6400000
20140306;125.9000000
20140307;123.8800000
20140311;123.4800000
20140312;119.8500000
20140313;120.3200000
20140314;117.0300000
20140317;119.9500000
20140318;121.6600000
20140319;127.2000000
20140320;124.8400000
20140321;124.4000000
20140324;124.5800000
20140325;124.0000000
20140326;128.5500000
20140327;132.0000000
20140328;131.4000000
20140331;132.9000000
20140401;135.8000000
20140402;135.7500000
20140403;134.9700000
20140404;134.7500000
20140407;136.0100000
20140408;134.0500000
20140409;133.3000000
20140410;132.8600000
20140411;132.9600000
20140414;133.1200000
20140415;130.5600000
20140416;128.0200000
20140417;129.3600000
20140418;132.5000000
20140421;133.8600000
20140422;132.7700000
20140423;131.5000000
20140424;130.4900000
20140425;125.9700000
20140428;124.4100000
20140429;129.5000000
20140430;128.5100000
20140502;127.9000000
20140505;126.2900000
20140506;126.5000000
20140507;128.9600000
20140508;134.2000000
20140512;136.0600000
20140513;136.1100000
20140514;138.4300000
20140515;139.9800000
20140516;140.8000000
20140519;144.5000000
20140520;148.3400000
20140521;144.5000000
20140522;146.9500000
20140523;144.4000000
20140526;145.0100000
20140527;145.8000000
20140528;142.4500000
20140529;141.8200000
20140530;144.4400000
20140602;141.9800000
20140603;143.5600000
20140604;144.0000000
20140605;143.8000000
20140606;143.2600000
20140609;144.0200000
20140610;144.4000000
20140611;144.7500000
20140616;143.9200000
20140617;145.3000000
20140618;144.9000000
20140619;146.4000000
20140620;145.0500000
20140623;146.2200000
20140624;147.6600000
20140625;152.4500000
20140626;149.7000000
20140627;148.0100000
20140630;149.8000000
20140701;148.5200000
20140702;149.0900000
20140703;152.0200000
20140704;153.0000000
20140707;149.1000000
20140708;150.5900000
20140709;151.1100000
20140710;150.8000000
20140711;148.8600000
20140714;148.4600000
20140715;147.8200000
20140716;140.3500000
20140717;140.5000000
20140718;137.9600000
20140721;140.1900000
20140722;136.7800000
20140723;138.1000000
20140724;136.0000000
20140725;136.5000000
20140728;134.6000000
20140729;132.4000000
20140730;130.4400000
20140731;134.0000000
20140801;131.5000000
20140804;132.0000000
20140805;129.9800000
20140806;126.2000000
20140807;124.0400000
20140808;126.8000000
20140811;128.0100000
20140812;128.6200000
20140813;127.8000000
20140814;131.2000000
20140815;131.2800000
20140818;132.8200000
20140819;134.2900000
20140820;136.2000000
20140821;136.5800000
20140822;136.5200000
20140825;135.0600000
20140826;136.2500000
20140827;135.8800000
20140828;135.6000000
20140829;133.5000000
20140901;132.7100000
20140902;132.6800000
20140903;133.3500000
20140904;138.2900000
20140905;137.2700000
20140908;138.7800000
20140909;139.3000000
20140910;138.3900000
20140911;139.7000000
20140912;136.5000000
20140915;137.2500000
20140916;136.0200000
20140917;138.4900000
20140918;137.2500000
20140919;137.9200000
20140922;135.7000000
20140923;135.5500000
20140924;136.9700000
20140925;138.2600000
20140926;136.5000000
20140929;138.0000000
20140930;136.2400000
20141001;137.4800000
20141002;136.7700000
20141003;134.9500000
20141006;136.6200000
20141007;139.0100000
20141008;136.2000000
20141009;136.2000000
20141010;134.2800000
20141013;132.9600000
20141014;135.3000000
20141015;134.8800000
20141016;135.0200000
20141017;133.5000000
20141020;135.2000000
20141021;134.0000000
20141022;134.5100000
20141023;132.8500000
20141024;133.4600000
20141027;135.0000000
20141028;134.3000000
20141029;136.1800000
20141030;138.1200000
20141031;140.5000000
20141103;140.9600000
20141105;143.0200000
20141106;143.2900000
20141107;143.5000000
20141110;145.4500000
20141111;144.9700000
20141112;144.1400000
20141113;143.8000000
20141114;141.5000000
20141117;142.4500000
20141118;143.1100000
20141119;143.2200000
20141120;144.1800000
20141121;144.5200000
20141124;145.7200000
20141125;144.4400000
20141126;144.0100000
20141127;145.3200000
20141128;143.0000000
20141201;142.4000000
20141202;144.3900000
20141203;145.3000000
20141204;146.3900000
20141205;144.5000000
20141208;141.2500000
20141209;135.1500000
20141210;135.8000000
20141211;135.9500000
20141212;133.2300000
20141215;135.2000000
20141216;129.3900000
20141217;130.9800000
20141218;132.3700000
20141219;137.1500000
20141222;138.8500000
20141223;136.8000000
20141224;133.4000000
20141225;133.8500000
20141226;135.1000000
20141229;134.5600000
20141230;134.4700000
20150105;129.6000000
20150106;132.9900000
20150108;140.0600000
20150109;146.4600000
20150112;141.3700000
20150113;140.2000000
20150114;141.9900000
20150115;147.5100000
20150116;145.9900000
20150119;149.5900000
20150120;148.3000000
20150121;146.9000000
20150122;149.0100000
20150123;152.3100000
20150126;151.9400000
20150127;146.5200000
20150128;151.3700000
20150129;147.1900000
20150130;145.5600000
20150202;144.7200000
20150203;139.2200000
20150204;141.2200000
20150205;141.9600000
20150206;148.0000000
20150209;151.7500000
20150210;148.8800000
20150211;150.3000000
20150212;152.5000000
20150213;158.2000000
20150216;162.4000000
20150217;159.9800000
20150218;160.5300000
20150219;163.0300000
20150220;161.5100000
20150224;154.7900000
20150225;154.8200000
20150226;151.0500000
20150227;151.1500000
20150302;152.7200000
20150303;155.2500000
20150304;158.9500000
20150305;154.7800000
20150306;155.3000000
20150310;151.3000000
20150311;148.0700000
20150312;147.0000000
20150313;145.1000000
20150316;141.1100000
20150317;140.7000000
20150318;140.1000000
20150319;141.1400000
20150320;137.1000000
20150323;137.0100000
20150324;134.3100000
20150325;137.2100000
20150326;135.9000000
20150327;132.5000000
20150330;134.4800000
20150331;136.8300000
20150401;138.4500000
20150402;143.3200000
20150403;144.0000000
20150406;144.0400000
20150407;145.4000000
20150408;145.8300000
20150409;146.9600000
20150410;148.3000000
20150413;148.2500000
20150414;148.2500000
20150415;144.4500000
20150416;150.6000000
20150417;152.5000000
20150420;149.9000000
20150421;153.5000000
20150422;155.2300000
20150423;150.9900000
20150424;150.0000000
20150427;153.9600000
20150428;151.8900000
20150429;152.8000000
20150430;152.5800000
20150505;154.2000000
20150506;156.3900000
20150507;154.5400000
20150508;152.0000000
20150512;155.4100000
20150513;154.3000000
20150514;151.8300000
20150515;152.4700000
20150518;153.0200000
20150519;151.9900000
20150520;149.8600000
20150521;146.3500000
20150522;147.3000000
20150525;148.6300000
20150526;147.3000000
20150527;145.6200000
20150528;147.5600000
20150529;146.3000000
20150601;140.1300000
20150602;139.8000000
20150603;141.0000000
20150604;140.9600000
20150605;140.3000000
20150608;142.5800000
20150609;142.9200000
20150610;146.4000000
20150611;146.0000000
20150615;144.5000000
20150616;144.9500000
20150617;146.3000000
20150618;147.7200000
20150619;147.3000000
20150622;147.4700000
20150623;148.7200000
20150624;146.7100000
20150625;146.1700000
20150626;143.7000000
20150629;143.8000000
20150630;143.4800000
20150701;145.5100000
20150702;145.5100000
20150703;145.8300000
20150706;143.5200000
20150707;142.7500000
20150708;142.5000000
20150709;141.9000000
20150710;144.0000000
20150713;143.6000000
20150714;145.3100000
20150715;141.4900000
20150716;142.5900000
20150717;143.6900000
20150720;143.9600000
20150721;141.5000000
20150722;140.9500000
20150723;140.6000000
20150724;138.1100000
20150727;136.1500000
20150728;134.4000000
20150729;135.2000000
20150730;138.5000000
20150731;139.4300000
20150803;142.0000000
20150804;141.2300000
20150805;142.2400000
20150806;143.0600000
20150807;141.0700000
20150810;141.2500000
20150811;141.5000000
20150812;141.2200000
20150813;143.3000000
20150814;143.7000000
20150817;144.4900000
20150818;143.6200000
20150819;142.5000000
20150820;140.1000000
20150821;141.5300000
20150824;139.0000000
20150825;135.7200000
20150826;140.2100000
20150827;141.8500000
20150828;145.3000000
20150831;145.8900000
20150901;148.1900000
20150902;144.1000000
20150903;143.6800000
20150904;144.9000000
20150907;142.5100000
20150908;142.2700000
20150909;144.3000000
20150910;143.6100000
20150911;143.2600000
20150914;142.2600000
20150915;143.5500000
20150916;142.4000000
20150917;142.9900000
20150918;143.3400000
20150921;140.1100000
20150922;139.7100000
20150923;136.4000000
20150924;134.5700000
20150925;132.6100000
20150928;134.1000000
20150929;130.6000000
20150930;133.8100000
20151001;134.6800000
20151002;132.7700000
20151005;132.4900000
20151006;136.9400000
20151007;138.0800000
20151008;139.3100000
20151009;140.6300000
20151012;143.8800000
20151013;141.0200000
20151014;141.1700000
20151015;142.3400000
20151016;143.7200000
20151019;140.8200000
20151020;140.7200000
20151021;140.2900000
20151022;139.3900000
20151023;139.7000000
20151026;139.1000000
20151027;137.3700000
20151028;138.2500000
20151029;138.2500000
20151030;136.0400000
20151102;135.4600000
20151103;137.6900000
20151105;141.8800000
20151106;140.9100000
20151109;138.0800000
20151110;136.4200000
20151111;135.8900000
20151112;135.1000000
20151113;136.4400000
20151116;136.4400000
20151117;138.2700000
20151118;142.8400000
20151119;148.1400000
20151120;146.2000000
20151123;147.8300000
20151124;151.8200000
20151125;146.0100000
20151126;144.2900000
20151127;142.9900000
20151130;140.4000000
20151201;140.0000000
20151202;137.6000000
20151203;136.5300000
20151204;140.4400000
20151207;137.7000000
20151208;134.3100000
20151209;134.9300000
20151210;135.6500000
20151211;135.2400000
20151214;133.0200000
20151215;132.2400000
20151216;134.5000000
20151217;134.6500000
20151218;137.2700000
20151221;132.2000000
20151222;132.0000000
20151223;133.5200000
20151224;135.8000000
20151225;136.4700000
20151228;134.3500000
20151229;135.2600000
20151230;137.4800000
20160104;135.8900000
20160105;134.8500000
20160106;136.3500000
20160111;132.9700000
20160112;130.5000000
20160113;134.1700000
20160114;130.9700000
20160115;130.3100000
20160118;124.8100000
20160119;125.5100000
20160120;123.6000000
20160121;126.0100000
20160122;129.9900000
20160125;133.1400000
20160126;131.0000000
20160127;132.1900000
20160128;133.8900000
20160129;137.0000000
20160201;136.1700000
20160202;133.0900000
20160203;131.8800000
20160204;133.1600000
20160205;134.5200000
20160208;134.2900000
20160209;132.9800000
20160210;132.0700000
20160211;132.8300000
20160212;131.1400000
20160215;132.0200000
20160216;134.4500000
20160217;135.5000000
20160218;137.3800000
20160219;137.2800000
20160220;136.6200000
20160222;136.9200000
20160224;138.5800000
20160225;137.6200000
20160226;138.8300000
20160229;137.8900000
20160301;141.5100000
20160302;142.6000000
20160303;140.6300000
20160304;144.6100000
20160307;146.8700000
20160309;149.0200000
20160310;147.9300000
20160311;147.0100000
20160314;144.4700000
20160315;143.4000000
20160316;143.0300000
20160317;145.6100000
20160318;147.2600000
20160321;149.5900000
20160322;149.9800000
20160323;149.1900000
20160324;145.2000000
20160325;146.2700000
20160328;146.5400000
20160329;144.7800000
20160330;145.2200000
20160331;147.5000000
20160401;147.0200000
20160404;147.1000000
20160405;145.3500000
20160406;144.8700000
20160407;144.9500000
20160408;144.2200000
20160411;145.7000000
20160412;147.3300000
20160413;149.1000000
20160414;153.3800000
20160415;150.6900000
20160418;145.9900000
20160419;146.4500000
20160420;155.8800000
20160421;164.7000000
20160422;162.1400000
20160425;160.7100000
20160426;159.8200000
20160427;163.8800000
20160428;161.0500000
20160429;164.6000000
20160504;166.3700000
20160505;161.3300000
20160506;160.7000000
20160510;158.7300000
20160511;157.2900000
20160512;160.9500000
20160513;159.4000000
20160516;159.9800000
20160517;155.3900000
20160518;153.3800000
20160519;151.4000000
20160520;149.3300000
20160523;146.2200000
20160524;144.8000000
20160525;146.9200000
20160526;147.2900000
20160527;148.8000000
20160530;149.9700000
20160531;149.7400000
20160601;145.9000000
20160602;144.8600000
20160603;144.3800000
20160606;144.3200000
20160607;146.4400000
20160608;148.0400000
20160609;147.0000000
20160610;144.7000000
20160614;142.3300000
20160615;141.9000000
20160616;141.0000000
20160617;140.2800000
20160620;141.1400000
20160621;142.9800000
20160622;143.7000000
20160623;142.9800000
20160624;139.7700000
20160627;141.0300000
20160628;139.2000000
20160629;139.6100000
20160630;140.0700000
20160701;139.8500000
20160704;140.6000000
20160705;141.7100000
20160706;140.8000000
20160707;140.3300000
20160708;139.6000000
20160711;140.7000000
20160712;141.6000000
20160713;142.0200000
20160714;143.5300000
20160715;143.9500000
20160718;147.4000000
20160719;139.1700000
20160720;139.4800000
20160721;140.0300000
20160722;139.8800000
20160725;140.6000000
20160726;140.9000000
20160727;140.4100000
20160728;139.1500000
20160729;139.5200000
20160801;137.7100000
20160802;137.0000000
20160803;134.4400000
20160804;134.8900000
20160805;136.5500000
20160808;136.0100000
20160809;137.1200000
20160810;137.3600000
20160811;137.1000000
20160812;137.4000000
20160815;138.0300000
20160816;138.0000000
20160817;137.8000000
20160818;137.5000000
20160819;138.5000000
20160822;136.7700000
20160823;137.3200000
20160824;137.2600000
20160825;136.5100000
20160826;135.3000000
20160829;135.4300000
20160830;136.2000000
20160831;135.5500000
20160901;135.0100000
20160902;135.2900000
20160905;136.0100000
20160906;136.8600000
20160907;141.8000000
20160908;143.6100000
20160909;140.8800000
20160912;137.5000000
20160913;138.7600000
20160914;138.3600000
20160915;139.2500000
20160916;137.7000000
20160919;136.8700000
20160920;136.2000000
20160921;137.2100000
20160922;136.8600000
20160923;136.2700000
20160926;136.3800000
20160927;135.5700000
20160928;134.3600000
20160929;135.4000000
20160930;135.0000000
20161003;135.1200000
20161004;135.5100000
20161005;136.3200000
20161006;134.8000000
20161007;135.8100000
20161010;136.1700000
20161011;139.1500000
20161012;138.8300000
20161013;137.7000000
20161014;137.5700000
20161017;136.0800000
20161018;136.0100000
20161019;136.1000000
20161020;135.6900000
20161021;135.1000000
